,BASE_DATE,ADM_NM,ADM_CD,lat,lng
866,20230701,금촌1동,31200530,37.763893680291595,126.78248627680402
867,20230701,금촌3동,31200540,37.774562507511384,126.75560664383256
868,20230701,교하동,31200511,37.73154060856518,126.72195707404273
869,20230701,운정1동,31200512,37.73449369009622,126.75987812316255
870,20230701,운정3동,31200513,37.707365504239526,126.74455523558045
871,20230701,장호원읍,31210110,37.1390229037825,127.60008371184728
872,20230701,부발읍,31210120,37.26379244192628,127.51427050384066
873,20230701,반월동,31240550,37.22953928550123,127.06106500657268
874,20230701,기배동,31240560,37.22618464980873,126.99027261645321
875,20230701,화산동,31240570,37.205123188922876,127.00500472334222
876,20230701,동탄1동,31240610,37.21243833953409,127.07496235418594
877,20230701,동탄3동,31240620,37.207942946730434,127.05513652139607
878,20230701,동탄9동,31240720,37.18138755687494,127.13546872171786
879,20230701,동탄6동,31240700,37.18244885398503,127.09013985174548
880,20230701,신광면,37012310,36.13302519093819,129.26097016488927
881,20230701,청하면,37012320,36.18982293533839,129.36942958452659
882,20230701,송라면,37012330,36.237268990890364,129.37014109024435
883,20230701,탄벌동,31250570,37.42956977081007,127.22948879146101
884,20230701,광남1동,31250580,37.39770996969022,127.21422239444055
885,20230701,초당동,32030590,37.793828149018076,128.91746430319756
886,20230701,송정동,32030600,37.77656631772758,128.9362431584699
887,20230701,내곡동,32030610,37.73701144791921,128.87981058528788
888,20230701,강남동,32030620,37.731347210931894,128.916326548833
889,20230701,대원동,31140520,37.134715262908884,127.07940552301613
890,20230701,남촌동,31140530,37.15265476166916,127.05235018806077
891,20230701,교2동,32030560,37.76831884009088,128.895413229364
892,20230701,천곡동,32040510,37.52711128001445,129.11633430693163
893,20230701,송정동,32040520,37.499340145514196,129.12620043050794
894,20230701,북삼동,32040530,37.49065760455823,129.09370045274383
895,20230701,부곡동,32040540,37.53720319876325,129.09529984881382
896,20230701,남현동,33030700,37.13359331493091,128.21699763923323
897,20230701,영서동,33030710,37.12965797315705,128.18675625320745
898,20230701,신백동,33030720,37.1210666916673,128.2515517241925
899,20230701,의림지동,33030730,37.1695703131983,128.21789177909776
900,20230701,중앙동,33030740,37.139343158615915,128.20808857225157
901,20230701,낭성면,33041310,36.627729910385234,127.59438477386651
902,20230701,미원면,33041320,36.649739661049644,127.68476105698552
903,20230701,효자2동,32010640,37.869249692289635,127.73653340869791
904,20230701,철원읍,32560110,38.27934211388281,127.18157165959435
905,20230701,김화읍,32560120,38.27913723013113,127.42345264769108
906,20230701,갈말읍,32560130,38.184976067892165,127.32802468544875
907,20230701,동송읍,32560140,38.24084251071192,127.25010815925873
908,20230701,근북면,32560210,38.31975252247376,127.40041654900106
909,20230701,근동면,32560260,38.31113135838117,127.53780534094062
910,20230701,원동면,32560270,38.32604757348957,127.73396033469336
911,20230701,원남면,32560280,38.311837085266454,127.62801724350858
912,20230701,원인동,32020520,37.34419813033712,127.94886657463151
913,20230701,화천읍,32570110,38.160424110772844,127.76068681058221
914,20230701,간동면,32570310,38.06966877382662,127.81377575803239
915,20230701,하남면,32570320,38.07370629569766,127.66500122687724
916,20230701,상서면,32570330,38.17487417215923,127.62685547300063
917,20230701,사내면,32570340,38.079982834422886,127.51618342069365
918,20230701,양구읍,32580110,38.1098927484046,127.96963357261049
919,20230701,동면,32580320,38.21884671820997,128.04591473462708
920,20230701,방산면,32580330,38.22561931832443,127.93328123458912
921,20230701,문평면,36040370,35.06155354236244,126.62767440468915
922,20230701,노안면,36040380,35.08741864537626,126.71997794828859
923,20230701,금천면,36040390,35.0109557470809,126.77021565531037
924,20230701,산포면,36040400,35.03015545754571,126.8036910463441
925,20230701,다도면,36040410,34.9449765776176,126.83665737943772
926,20230701,봉황면,36040420,34.95664068792666,126.77916053200885
927,20230701,송월동,36040510,35.02040495527547,126.7209352067489
928,20230701,감포읍,37020110,35.79363610861106,129.49815688937977
929,20230701,안강읍,37020120,35.98019572255152,129.20450771550705
930,20230701,건천읍,37020130,35.83713793160008,129.10632752601023
931,20230701,외동읍,37020140,35.71901422479669,129.3108530488906
932,20230701,양남면,37020320,35.69063264597161,129.4559761632582
933,20230701,내남면,37020330,35.74455537994523,129.17225160065684
934,20230701,산내면,37020340,35.739748783896445,129.04224728555047
935,20230701,서면,37020350,35.888158629345135,129.0624641394929
936,20230701,현곡면,37020360,35.893243215176625,129.1817565531421
937,20230701,강동면,37020370,35.99506346230452,129.26849679180677
938,20230701,천북면,37020380,35.9079017331338,129.26832580066852
939,20230701,단구동,32020560,37.32551689004259,127.95735117981302
940,20230701,일산동,32020570,37.347714154994804,127.94327806195996
941,20230701,현내면,32600310,38.531012515736855,128.3945798421995
942,20230701,죽왕면,32600320,38.340510600240165,128.5198821703252
943,20230701,토성면,32600330,38.26241763921453,128.54772780081788
944,20230701,황연동,32050520,37.17240798097384,129.01885853973886
945,20230701,삼수동,32050530,37.24818557956902,128.97282270668077
946,20230701,목행·용탄동,33020640,37.00608515478556,127.94195484368552
947,20230701,봉양읍,33030110,37.1466618202803,128.13232173704
948,20230701,금성면,33030310,37.06814734832027,128.1854046722237
949,20230701,청풍면,33030320,37.00859058289307,128.15291802270616
950,20230701,수산면,33030330,36.944605800764776,128.20842310216727
951,20230701,구문소동,32050550,37.09511817221936,129.03687306779702
952,20230701,현도면,33042320,36.49463224381352,127.4330206097478
953,20230701,유림면,38580330,35.48351763559078,127.77894164059975
954,20230701,수동면,38580340,35.557526728704424,127.81321547398286
955,20230701,지곡면,38580350,35.57516564313108,127.76542040042484
956,20230701,안의면,38580360,35.64644064738145,127.81662587065576
957,20230701,서하면,38580370,35.63334677193869,127.721055100669
958,20230701,서상면,38580380,35.68674619990334,127.67542379209878
959,20230701,백전면,38580390,35.55206498336554,127.63770940382183
960,20230701,병곡면,38580400,35.541687149405426,127.68408581053839
961,20230701,거창읍,38590110,35.688066259560564,127.91166510525323
962,20230701,주상면,38590310,35.76979633564257,127.91079893107622
963,20230701,웅양면,38590320,35.84105690369811,127.92116551875482
964,20230701,고제면,38590330,35.854757223738474,127.86738898737167
965,20230701,용산동,33020550,36.96316083246424,127.94099809318624
966,20230701,생극면,33570360,37.02916615605381,127.60954043675635
967,20230701,성환읍,34012110,36.93724305301848,127.12508691763443
968,20230701,관양1동,31042560,37.40869923749064,126.96553040757718
969,20230701,가능동,31030680,37.7535037819347,127.02688555816566
970,20230701,중화산2동,35011630,35.82051076865495,127.11882693613785
971,20230701,옥산면,35020310,35.93992088053596,126.74271257079937
972,20230701,회현면,35020320,35.92135555428279,126.75738611455921
973,20230701,임피면,35020330,35.973090668614276,126.8715278173461
974,20230701,서수면,35020340,36.000638552337065,126.88402143796552
975,20230701,백석동,34012580,36.82688301662189,127.11667181535054
976,20230701,부성1동,34012600,36.84967074039866,127.14577494525169
977,20230701,부성2동,34012610,36.84367693766908,127.12337376515791
978,20230701,진천읍,33550110,36.85721734625617,127.43474291736956
979,20230701,평화2동,35011650,35.77220776234439,127.12554016538054
980,20230701,서신동,35011660,35.83035586627896,127.11507934876138
981,20230701,삼천3동,35011690,35.77695928029681,127.08375962208973
982,20230701,효자1동,35011700,35.80593027869808,127.13151191578211
983,20230701,평안동,31042600,37.38936425869593,126.9634202996467
984,20230701,중앙동,35011740,35.81959741179531,127.14174538550797
985,20230701,풍남동,35011750,35.81636622335946,127.15207851062299
986,20230701,팔봉동,35030690,35.961782625830786,127.01073606255862
987,20230701,삼성동,35030700,35.976310529867966,126.98919751066353
988,20230701,연지동,35040570,35.57361939325741,126.84417933252207
989,20230701,농소동,35040580,35.593978561891575,126.83863841748881
990,20230701,상교동,35040590,35.530103062008656,126.83643850530531
991,20230701,연산동,36010560,34.81983032495962,126.37779962949593
992,20230701,만호동,36010640,34.785105571312684,126.3917797242943
993,20230701,유달동,36010650,34.77103480590327,126.35817387974112
994,20230701,죽교동,36010670,34.799346433803876,126.37328710081105
995,20230701,약사명동,32010540,37.87616430904279,127.7260873895415
996,20230701,용해동,36010690,34.81506815897144,126.3998505371566
997,20230701,이로동,36010700,34.79715640153985,126.41321833898702
998,20230701,송광면,36030320,34.9837644781301,127.2356604381344
999,20230701,외서면,36030330,34.91821412225282,127.26844045472565
1000,20230701,초평면,33550320,36.823986724074835,127.52463376377803
1001,20230701,문백면,33550330,36.801805669680114,127.45312873032135
1002,20230701,임자면,36680320,35.09006625701544,126.08567278481844
1003,20230701,자은면,36680330,34.88932493103124,126.02387645455471
1004,20230701,비금면,36680340,34.75588376324507,125.91727079630657
1005,20230701,도초면,36680350,34.68117933313386,125.951029802455
1006,20230701,흑산면,36680360,34.67031378195883,125.42616716351907
1007,20230701,하의면,36680370,34.59203683731853,126.02931184697367
1008,20230701,신의면,36680380,34.56118914739302,126.06246019868483
1009,20230701,장산면,36680390,34.6431712865054,126.14740060358824
1010,20230701,안좌면,36680400,34.7325106801684,126.11866174638627
1011,20230701,팔금면,36680410,34.78676252224124,126.13548540736451
1012,20230701,암태면,36680420,34.83999908004152,126.09843563492846
1013,20230701,구룡포읍,37011110,35.98586127710323,129.55999082712893
1014,20230701,연일읍,37011120,35.99915028535571,129.32773448200908
1015,20230701,오천읍,37011130,35.93822523541556,129.40308138708775
1016,20230701,남평읍,36040110,35.025169023560466,126.85872779307671
1017,20230701,세지면,36040310,34.93020792456871,126.73015532007132
1018,20230701,일산3동,31104530,37.67985470613661,126.76791218777794
1019,20230701,지산동,37050560,36.140011179466924,128.36191294050786
1020,20230701,선주원남동,37050570,36.129456153554074,128.30728327093985
1021,20230701,부춘동,34050510,36.786967768627264,126.43966194270308
1022,20230701,동문1동,34050520,36.788460138572574,126.47108659123059
1023,20230701,갈매동,31120510,37.63532019645868,127.11696668803414
1024,20230701,동구동,31120520,37.61958626011257,127.13751944559002
1025,20230701,장유1동,38070610,35.204846507630194,128.81022767982702
1026,20230701,동읍,38111110,35.308639248360244,128.6830209383012
1027,20230701,북면,38111310,35.33290182303489,128.5987219980621
1028,20230701,대산면,38111320,35.33881574588387,128.70180547101762
1029,20230701,의창동,38111510,35.26020269974558,128.6146904438685
1030,20230701,팔룡동,38111520,35.24507841332968,128.6205364425134
1031,20230701,명곡동,38111530,35.25294848494613,128.64200219668118
1032,20230701,중앙동,38112520,35.225171608360895,128.66076652082194
1033,20230701,대천동,39020600,33.2408047012976,126.4820376825392
1034,20230701,중문동,39020610,33.256924907496014,126.44634426626928
1035,20230701,예래동,39020620,33.250388554317134,126.39161104130045
1036,20230701,운정4동,31200514,37.725587369491755,126.77689489777333
1037,20230701,정왕4동,31150720,37.36145702433814,126.73178948163716
1038,20230701,구산면,38113310,35.09073688966502,128.5825316897573
1039,20230701,진동면,38113320,35.11000599667491,128.5020506990894
1040,20230701,진북면,38113330,35.137763726567265,128.46659047861414
1041,20230701,진전면,38113340,35.09730078066005,128.4348903109304
1042,20230701,현동,38113510,35.14149471612254,128.5806806083168
1043,20230701,가포동,38113520,35.1611611710781,128.58031645785874
1044,20230701,월영동,38113530,35.17867153180395,128.55867811507412
1045,20230701,문화동,38113540,35.18630067012225,128.55610352691534
1046,20230701,완월동,38113570,35.19889481380361,128.5588854768892
1047,20230701,자산동,38113580,35.20310504737594,128.56179588303328
1048,20230701,옥도면,35020390,35.82345344576133,126.46195617201704
1049,20230701,궁내동,31160600,37.36304678691432,126.92049121895326
1050,20230701,반월중앙동,38113660,35.19404367954262,128.56326162673813
1051,20230701,오동동,38113670,35.20566008223426,128.5729078412048
1052,20230701,교방동,38113680,35.21216154195335,128.5652249664358
1053,20230701,내서읍,38114110,35.24337941449886,128.51869529315323
1054,20230701,회성동,38114550,35.23744027012082,128.5526331607135
1055,20230701,합성1동,38114580,35.24627617026297,128.5762040368897
1056,20230701,장기동,31230560,37.63771608050599,126.67795687693821
1057,20230701,운양동,31230600,37.650994635301764,126.68324392598375
1058,20230701,김포본동,31230610,37.63074858149047,126.70685630241132
1059,20230701,신월4동,11150600,37.52161916434588,126.84015665389722
1060,20230701,정릉2동,11080630,37.60419187733112,127.00938372445546
1061,20230701,정릉3동,11080640,37.61087657602546,126.99849687642553
1062,20230701,경화동,38115560,35.15607410685905,128.68198389722417
1063,20230701,장위3동,11080780,37.6179917209771,127.05388204604935
1064,20230701,왕징면,31550350,38.094240957267374,126.9402938174143
1065,20230701,신서면,31550360,38.21616706243371,127.07939199237165
1066,20230701,중면,31550370,38.1796364412498,126.99108647477902
1067,20230701,장남면,31550380,37.9905869620496,126.83931502030656
1068,20230701,가평읍,31570110,37.82352168851621,127.50041651077265
1069,20230701,설악면,31570310,37.64412248787987,127.50989099624404
1070,20230701,청평면,31570320,37.726008035857575,127.42596102713412
1071,20230701,상면,31570330,37.80341831736661,127.33170154264332
1072,20230701,금정동,31160560,37.368097688217354,126.94557109812246
1073,20230701,창신3동,11010690,37.57807471071992,127.0132050941485
1074,20230701,숭인1동,11010700,37.57783888933188,127.01711624903396
1075,20230701,숭인2동,11010710,37.57527356385887,127.02032713122746
1076,20230701,청운효자동,11010720,37.58322128396438,126.97030250297266
1077,20230701,혜화동,11010730,37.588145214199805,126.99841327756963
1078,20230701,소공동,11020520,37.56525420103331,126.97413970197314
1079,20230701,회현동,11020540,37.55682378973896,126.97664323470414
1080,20230701,명동,11020550,37.56462007476453,126.98358517463463
1081,20230701,필동,11020570,37.558730401163075,126.99439144288158
1082,20230701,신당5동,11020650,37.56319979330342,127.02356493230401
1083,20230701,서빙고동,11030690,37.52297644468491,126.99090198087899
1084,20230701,보광동,11030700,37.5275251548455,126.99979071206427
1085,20230701,청파동,11030710,37.54725465261061,126.9656768102263
1086,20230701,원효로1동,11030720,37.5375047422461,126.96542208950744
1087,20230701,한강로동,11030730,37.52984167245491,126.96702542308346
1088,20230701,황학동,11020670,37.56891997070206,127.02091168822068
1089,20230701,계산4동,23070620,37.53951403460113,126.73979351581525
1090,20230701,신당동,11020690,37.56557330837895,127.01292196181883
1091,20230701,다산동,11020700,37.55595113163536,127.00818790108424
1092,20230701,장천면,37050360,36.14098787311753,128.5088290963658
1093,20230701,송정동,37050510,36.11853702748675,128.34699077849916
1094,20230701,무주읍,35530110,36.0211199945673,127.65708167145549
1095,20230701,약수동,11020710,37.55066773924087,127.01059467349425
1096,20230701,도개면,37050330,36.305110074486926,128.34639349992122
1097,20230701,해평면,37050340,36.21416563979363,128.39429869356323
1098,20230701,신정1동,11150640,37.51881191848108,126.85907192033979
1099,20230701,청구동,11020720,37.55652064384763,127.0156205862816
1100,20230701,신정4동,11150720,37.52545548014044,126.85782813177659
1101,20230701,오금동,31160580,37.34979653142942,126.92953577065235
1102,20230701,동화동,11020730,37.55981087317163,127.01952034910383
1103,20230701,이촌1동,11030630,37.516247863376314,126.97198318138892
1104,20230701,이촌2동,11030640,37.5258955097468,126.95531869343684
1105,20230701,수리동,31160590,37.351967948796194,126.91751089658354
1106,20230701,용당2동,36010520,34.80086549555701,126.40132403245258
1107,20230701,철암동,32050580,37.12237469955333,129.0552472299155
1108,20230701,이태원2동,11030660,37.53973640481689,126.99065207383453
1109,20230701,연동,36010530,34.79793393041733,126.39269269630363
1110,20230701,해안면,32580340,38.286013894888846,128.1357413195205
1111,20230701,국토정중앙면,32580350,38.088839377579625,128.03903372729093
1112,20230701,인제읍,32590110,38.05901746694685,128.25439749872717
1113,20230701,남면,32590310,37.98455203397492,128.11427861563112
1114,20230701,북면,32590320,38.17191750448237,128.29107159752246
1115,20230701,행당1동,11040560,37.55966827507199,127.03482978875316
1116,20230701,기린면,32590330,37.97162843691932,128.37825612273326
1117,20230701,행당2동,11040570,37.55708645084731,127.02910794196755
1118,20230701,응봉동,11040580,37.55181256597789,127.03287484844374
1119,20230701,봉수면,38510400,35.4793386083252,128.25928820911932
1120,20230701,성내·충인동,33020510,36.971173401415264,127.93327004020433
1121,20230701,교현·안림동,33020530,36.97678965447208,127.96637597205404
1122,20230701,칠성면,33560340,36.76475593493016,127.87325306240405
1123,20230701,문광면,33560350,36.769207371211095,127.77044254031914
1124,20230701,청천면,33560360,36.68483666877248,127.80976695029773
1125,20230701,청안면,33560370,36.7463577163223,127.6794787700148
1126,20230701,사리면,33560380,36.81723603103287,127.67797062972303
1127,20230701,소수면,33560390,36.84440063687898,127.7316268180051
1128,20230701,불정면,33560400,36.893320601351896,127.82057870739003
1129,20230701,음성읍,33570110,36.94652985876426,127.66299318273119
1130,20230701,금왕읍,33570120,36.99915073573183,127.56310207503913
1131,20230701,소이면,33570310,36.91865151002329,127.75011103115506
1132,20230701,원산동,36010570,34.80892064150057,126.3785733894734
1133,20230701,무안읍,36620110,34.99686993317009,126.4733463384759
1134,20230701,성수1가2동,11040660,37.54825061198278,127.04396511636342
1135,20230701,성수2가3동,11040680,37.54602507170933,127.05794680792076
1136,20230701,왕십리도선동,11040710,37.567175658194984,127.02934619169247
1137,20230701,상암동,11140740,37.57448505083136,126.88309576997612
1138,20230701,광정동,31160610,37.364372841137815,126.9274622507059
1139,20230701,공덕동,11140770,37.548725358676364,126.96007728205302
1140,20230701,신장1동,31180520,37.53865054789545,127.20670152894016
1141,20230701,독산1동,11180520,37.463267878891585,126.89181157700193
1142,20230701,덕풍2동,31180550,37.54090738751459,127.199785148444
1143,20230701,덕풍3동,31180560,37.549002675679766,127.20205795048587
1144,20230701,춘궁동,31180590,37.51302426700611,127.19698731091403
1145,20230701,초이동,31180600,37.53436762659652,127.17109999517548
1146,20230701,미사3동,31180611,37.55181720640602,127.19129048251229
1147,20230701,미사1동,31180620,37.566454060684784,127.196591154443
1148,20230701,미사2동,31180630,37.57706812682062,127.18463336942158
1149,20230701,위례동,31180650,37.481719782402955,127.16098445231351
1150,20230701,감북동,31180660,37.51891391505771,127.16280442315613
1151,20230701,감일동,31180670,37.50528565496224,127.15733091641059
1152,20230701,포곡읍,31191110,37.28731831335566,127.22180292058879
1153,20230701,모현읍,31191120,37.32958796814364,127.21103578580123
1154,20230701,이동읍,31191130,37.16448267731396,127.20114949905238
1155,20230701,남사읍,31191140,37.12623798501401,127.15237166358088
1156,20230701,원삼면,31191340,37.167960716574996,127.32156578732383
1157,20230701,백암면,31191350,37.14609771057738,127.37666266029201
1158,20230701,양지면,31191360,37.24789360052677,127.287220151393
1159,20230701,교현2동,33020540,36.978294200438825,127.92986865403799
1160,20230701,감곡면,33570370,37.103159858499794,127.65036434126263
1161,20230701,단양읍,33580110,36.95909251722492,128.38185772063915
1162,20230701,매포읍,33580120,37.04585709752878,128.3021847598726
1163,20230701,단성면,33580310,36.90241055386123,128.28879136956476
1164,20230701,대강면,33580320,36.87531265752927,128.37671186976146
1165,20230701,가곡면,33580330,37.01574304513182,128.41416277988608
1166,20230701,영춘면,33580340,37.08891086871164,128.4920209152654
1167,20230701,어상천면,33580350,37.105851420599585,128.34522006481373
1168,20230701,적성면,33580360,36.99785217325092,128.2714135007258
1169,20230701,증평읍,33590140,36.76978867217254,127.60231746997289
1170,20230701,전민동,25040570,36.39741381504249,127.40088189477659
1171,20230701,구갈동,31192520,37.27788541843698,127.12071837162443
1172,20230701,기흥동,31192540,37.22479925461371,127.11738163238029
1173,20230701,서농동,31192550,37.23343038605479,127.074936525984
1174,20230701,구성동,31192560,37.294727127033646,127.1401046171993
1175,20230701,마북동,31192570,37.303680682521666,127.12111945001226
1176,20230701,보정동,31192590,37.309132681471844,127.10529437230593
1177,20230701,상하동,31192600,37.2664487874689,127.14231562762286
1178,20230701,상갈동,31192650,37.265092186446644,127.1088648076048
1179,20230701,도안면,33590310,36.82278841959297,127.61525040265983
1180,20230701,목천읍,34011110,36.774544374911464,127.2086207284393
1181,20230701,동백1동,31192670,37.287105672773926,127.16189257747571
1182,20230701,풍세면,34011310,36.73830622040632,127.12622154777092
1183,20230701,광덕면,34011320,36.67493291781964,127.11701861107312
1184,20230701,북면,34011330,36.821834903028424,127.2682629234291
1185,20230701,성남면,34011340,36.73827410505542,127.24291828395668
1186,20230701,수신면,34011350,36.73116370153494,127.28282154542832
1187,20230701,병천면,34011360,36.777609467582046,127.30779705049929
1188,20230701,동면,34011370,36.77109396953914,127.37387931009268
1189,20230701,중앙동,34011510,36.80331945188426,127.14991542297389
1190,20230701,산정동,36010550,34.80599108298828,126.38417350402082
1191,20230701,동백2동,31192680,37.268434654926025,127.15919288372727
1192,20230701,풍덕천1동,31193510,37.32818459103772,127.09432501253177
1193,20230701,풍덕천2동,31193520,37.31797901202012,127.09223459450916
1194,20230701,동명동,36010620,34.789521462231725,126.39386866775115
1195,20230701,지현동,33020560,36.965012026925514,127.93110639596534
1196,20230701,삼학동,36010630,34.79274596062461,126.4014059525472
1197,20230701,북항동,36010680,34.80449334332231,126.36991923284356
1198,20230701,월등면,36030400,35.090515368859776,127.39200291597929
1199,20230701,향동,36030510,34.968278779195614,127.4512984108883
1200,20230701,묘량면,36640320,35.2571665502588,126.55958900305733
1201,20230701,불갑면,36640330,35.21396627350979,126.50776228292341
1202,20230701,금호2·3가동,11040720,37.55181219151031,127.02004727011578
1203,20230701,화양동,11050530,37.542861081114836,127.0757765507078
1204,20230701,군자동,11050540,37.55335559219401,127.07391634232651
1205,20230701,등촌1동,11160520,37.55551408917298,126.86019436707404
1206,20230701,중곡1동,11050550,37.56177746820098,127.07779569140091
1207,20230701,상계9동,11110730,37.66733591310095,127.06182717880861
1208,20230701,중곡2동,11050560,37.559190368610054,127.08503028263245
1209,20230701,중계1동,11110610,37.650397432482315,127.07400647372813
1210,20230701,중곡3동,11050570,37.56753031360083,127.08215854981292
1211,20230701,중곡4동,11050580,37.5620231824852,127.09281661365429
1212,20230701,능동,11050590,37.55027458534593,127.08250284720633
1213,20230701,구의1동,11050600,37.54176278652561,127.0848366013098
1214,20230701,구의3동,11050620,37.53815492088902,127.09304231347778
1215,20230701,잠실본동,11240710,37.506307575970816,127.08332145301297
1216,20230701,광장동,11050630,37.550458169484834,127.1036836281459
1217,20230701,자양1동,11050640,37.53665989422953,127.08028853112249
1218,20230701,자양2동,11050650,37.53192790478558,127.08401264346442
1219,20230701,잠실4동,11240750,37.52026692594777,127.10798098374283
1220,20230701,자양4동,11050670,37.53586662972015,127.06370652894118
1221,20230701,잠실6동,11240770,37.518527280163525,127.10121647041832
1222,20230701,성북동,38030730,35.19241638228431,128.0762372556195
1223,20230701,중앙동,38030740,35.19813180627158,128.08869461642448
1224,20230701,회기동,11060710,37.592472504413074,127.05121275959854
1225,20230701,휘경2동,11060730,37.58573835426218,127.06407097074396
1226,20230701,청량리동,11060800,37.58891694989258,127.04502128037288
1227,20230701,용신동,11060810,37.57549107775322,127.03312214165265
1228,20230701,제기동,11060820,37.58490206078585,127.03692146234137
1229,20230701,전농1동,11060830,37.57926531611853,127.05194747349725
1230,20230701,전농2동,11060840,37.581421921643994,127.06070495596133
1231,20230701,상봉동,38030750,35.20346525602457,128.0727023279763
1232,20230701,답십리2동,11060860,37.57099835231873,127.06087478892783
1233,20230701,잠실7동,11240780,37.507021785412704,127.0736166364808
1234,20230701,충무공동,38030760,35.17475127673361,128.14237742432664
1235,20230701,장안1동,11060870,37.56755603026126,127.06904015908678
1236,20230701,상대동,38030770,35.18351370199356,128.1136864168362
1237,20230701,하대동,38030780,35.19201448063109,128.11561203957726
1238,20230701,산양읍,38050110,34.80634583082425,128.38302325306543
1239,20230701,용남면,38050310,34.88276383470405,128.4497386621451
1240,20230701,도산면,38050320,34.89348562355722,128.3386280236076
1241,20230701,광도면,38050330,34.89861704902014,128.4075094143308
1242,20230701,욕지면,38050340,34.631294617435,128.25490657268415
1243,20230701,한산면,38050350,34.78772726280639,128.47615142876265
1244,20230701,사량면,38050360,34.81257247009523,128.22868951108381
1245,20230701,명정동,38050520,34.8563408853606,128.40517905205616
1246,20230701,중앙동,38050530,34.8461881782823,128.42412946268516
1247,20230701,정량동,38050540,34.84528345302249,128.43896537086445
1248,20230701,북신동,38050550,34.85352397993805,128.4243721281565
1249,20230701,무전동,38050560,34.85963346736067,128.42794228347964
1250,20230701,도천동,38050620,34.845566962171375,128.38738361649092
1251,20230701,미수동,38050630,34.82733576580153,128.39969783855062
1252,20230701,봉평동,38050640,34.82878695158713,128.42635311056773
1253,20230701,장안2동,11060880,37.57571989847505,127.07143561797012
1254,20230701,면목2동,11070520,37.589769024358496,127.07804333910664
1255,20230701,면목4동,11070540,37.57446878052478,127.08439198319535
1256,20230701,잠실2동,11240790,37.51706974164364,127.08035257363254
1257,20230701,면목5동,11070550,37.583167604428084,127.07985221203968
1258,20230701,면목7동,11070570,37.578039583167566,127.08912229917107
1259,20230701,상봉2동,11070600,37.59382103038679,127.08265808491477
1260,20230701,중화2동,11070620,37.600762633149515,127.07474767582075
1261,20230701,묵1동,11070640,37.61339497703128,127.08275298991673
1262,20230701,묵2동,11070650,37.61133944240625,127.07419134114079
1263,20230701,공릉2동,11110560,37.6325332149829,127.09210003203297
1264,20230701,불로·봉무동,22020630,35.917982612748425,128.6416149722333
1265,20230701,두류3동,22070550,35.85085051899153,128.55518439513912
1266,20230701,가곡동,38080550,35.4714652524035,128.78242650311694
1267,20230701,동부면,38090320,34.778821637849724,128.59702822941384
1268,20230701,남부면,38090330,34.73677698090071,128.63117070571687
1269,20230701,거제면,38090340,34.83320478166348,128.54816665571352
1270,20230701,망우3동,11070680,37.592257113721956,127.0999904755474
1271,20230701,둔덕면,38090350,34.84706106817016,128.49356060620153
1272,20230701,사등면,38090360,34.903337459428506,128.51934652258961
1273,20230701,연초면,38090370,34.922835032004876,128.6257063074433
1274,20230701,하청면,38090380,34.960764173086574,128.62097800985995
1275,20230701,장목면,38090390,34.99003422963917,128.69596204488923
1276,20230701,능포동,38090530,34.8857947366525,128.74417243672204
1277,20230701,아주동,38090540,34.87265408353712,128.7000411921596
1278,20230701,옥포1동,38090550,34.889730718951654,128.69329289597883
1279,20230701,옥포2동,38090560,34.89975112194898,128.70909664881896
1280,20230701,장평동,38090570,34.899193435900315,128.59976185618706
1281,20230701,고현동,38090580,34.88877945881723,128.62644641999267
1282,20230701,상문동,38090590,34.85824247164772,128.64620652881248
1283,20230701,수양동,38090600,34.8859678838952,128.64962620086592
1284,20230701,장승포동,38090610,34.85945509904303,128.7322877148844
1285,20230701,물금읍,38100120,35.31464733476618,129.0073384818418
1286,20230701,신내2동,11070700,37.608194430516875,127.09334540117584
1287,20230701,면목본동,11070710,37.58817499049649,127.08907992091544
1288,20230701,면목3·8동,11070720,37.58443638264883,127.09393084215019
1289,20230701,망우본동,11070730,37.60315444357082,127.10421680691498
1290,20230701,돈암1동,11080580,37.599560705691935,127.02395182127107
1291,20230701,돈암2동,11080590,37.59733183694945,127.01280117361036
1292,20230701,안암동,11080600,37.58839970945554,127.02755554342644
1293,20230701,보문동,11080610,37.58100438547231,127.01900683757646
1294,20230701,길음2동,11080680,37.608641299685694,127.02729878304783
1295,20230701,연수2동,23040540,37.41414884666156,126.6842679914301
1296,20230701,공릉1동,11110790,37.623557992846685,127.0733602404538
1297,20230701,월곡1동,11080710,37.60793758172139,127.03712685755839
1298,20230701,장위1동,11080760,37.61478765649449,127.04480256764845
1299,20230701,장위2동,11080770,37.61189711845286,127.0516116701628
1300,20230701,문화1동,25020670,36.31276633055842,127.41267104213743
1301,20230701,죽전2동,31193550,37.33142106337257,127.1081295480564
1302,20230701,불광1동,11120520,37.61813032694815,126.93230655250653
1303,20230701,부평2동,23060520,37.482070277443704,126.71903694074904
1304,20230701,상현2동,31193580,37.3058520927862,127.08661787062806
1305,20230701,종암동,11080840,37.59799033324729,127.03319203729905
1306,20230701,석관동,11080850,37.606794219010865,127.06061889584781
1307,20230701,번1동,11090600,37.63715623544575,127.03095658486497
1308,20230701,번2동,11090610,37.62939433009813,127.0338803499147
1309,20230701,번3동,11090620,37.62289160700217,127.04180294976778
1310,20230701,수유2동,11090640,37.64531209221054,127.02009840900726
